3671 Dionysus (1984 KD) |3671 |Dionysus |Y|Y |1.5 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.5411560878949718 |2.199161287240443 |1.009071768387334 |13.53145946761423 |82.08573545641492 |204.2472216976662 |65.7313828736188 |.3022166944868691 |2457783.002475631852 |2017-Jan-29.5024756 |1191.198257962687 |.0221914 |2.8471E-8 |6.2354E-8 |5.8595E-6 |1.7745E-5 |1.8064E-5 |2.0882E-5
85989 (1999 JD6) |85989 ||Y|Y |1.462 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6328373731114443 |.8830625113464621 |.324227551372772 |17.05627108732804 |130.2027845779737 |309.1887641469194 |130.4847857462841 |1.187727745616233 |2457890.639144911038 |2017-May-17.1391449 |303.0997645114537 |.0480717 |3.0031E-8 |2.6554E-8 |4.1554E-6 |2.5468E-6 |1.371E-6 |1.6428E-6
410778 (2009 FG19) |410778 ||Y|Y |1.457 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.7198642419355163 |2.908868151422479 |.8148779847083694 |54.50158019443992 |187.5814997105467 |120.3761131549177 |221.3871409324599 |.1986634709032125 |2458698.226957237505 |2019-Aug-02.7269572 |1812.109686613648 |.022863 |2.3254E-8 |6.6602E-8 |4.9789E-5 |7.1653E-6 |8.7289E-6 |2.1386E-5
89959 (2002 NT7) |89959 ||Y|Y |1.407 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.5287313253985001 |1.735294657454874 |.8177900132618222 |42.33398629053038 |132.0640683888452 |300.6734821217568 |165.6177882083314 |.4311657245193299 |2457616.383687431406 |2016-Aug-15.8836874 |834.9457749716388 |.000665501 |3.3564E-8 |5.6769E-8 |9.3101E-6 |5.4933E-6 |8.3955E-6 |3.4406E-5
4769 Castalia (1989 PB) |4769 |Castalia |Y|Y |1.4 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.4831693230163794 |1.063298253689737 |.5495451562899683 |8.88515554138232 |325.5773202860467 |121.3674690848725 |146.5654501007978 |.8989207862477765 |2457837.453987110941 |2017-Mar-24.9539871 |400.4802264087043 |.0203525 |4.1569E-8 |4.4084E-8 |7.665E-6 |1.3246E-5 |1.35E-5 |4.4168E-6
217628 Lugh (1990 HA) |217628 |Lugh |Y|Y |1.4 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.7030798657628144 |2.551102689156822 |.7574737529172886 |4.022745102576065 |183.1232534860738 |310.2283025813027 |250.3348903849124 |.2418867966223863 |2458453.873690281606 |2018-Dec-01.3736903 |1488.299506326516 |.0189934 |4.002E-7 |1.0298E-6 |4.5021E-5 |.00030271 |.00029754 |.00015381
66391 (1999 KW4) |66391 ||Y|Y |1.317 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6885812249927048 |.6422280698044981 |.2000018787738165 |38.88384181099627 |244.9135254258762 |192.6176684090649 |359.0262479259163 |1.915006043690405 |2458001.008485117993 |2017-Sep-04.5084851 |187.9889628474721 |.0137915 |4.451E-8 |2.8722E-8 |3.8535E-6 |5.7362E-7 |3.5672E-6 |1.2655E-5
103067 (1999 XA143) |103067 ||Y|Y |1.282 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.5818436603729965 |1.843442563219617 |.7708471945485358 |38.54535118540456 |116.6498214714584 |104.0010213505937 |345.5588566823575 |.3937854432321537 |2458037.172618467333 |2017-Oct-10.6726185 |914.2034226688371 |.0411133 |1.0323E-7 |1.9045E-7 |1.4775E-5 |6.1933E-6 |1.5129E-5 |1.7145E-5
194268 (2001 UY4) |194268 ||Y|Y |1.244 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.787385250618907 |1.452969205978564 |.3089226835875781 |5.43606601832941 |160.8008968085891 |107.6929342689394 |51.11396379353155 |.5627551250838631 |2457909.671926624543 |2017-Jun-05.1719266 |639.709855945518 |.0260591 |8.1717E-8 |1.1869E-7 |6.7884E-6 |.00014396 |.00014195 |1.4288E-5
175706 (1996 FG3) |175706 ||Y|Y |1.196 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.3498175834077441 |1.054028686106748 |.6853109182904454 |1.991106291938947 |299.7065641824987 |24.02903301999085 |184.7881760388938 |.910805045799316 |2458192.870282498097 |2018-Mar-15.3702825 |395.2547272990419 |.028314 |1.1185E-8 |1.1845E-8 |2.6124E-6 |8.4156E-5 |8.3424E-5 |3.135E-6
68548 (2001 XR31) |68548 ||Y|Y |1.182 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.4365246214267008 |1.706596349612966 |.9616250241699764 |22.7178702231256 |302.0616207733435 |24.69829660344486 |117.2646271510256 |.4420871131300747 |2457735.247691872839 |2016-Dec-12.7476919 |814.3191450461431 |.0251888 |9.8213E-8 |1.6735E-7 |1.3589E-5 |2.217E-5 |2.5792E-5 |3.2368E-5
235756 (2004 VC) |235756 ||Y|Y |1.136 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.2588036172879105 |1.133350340863139 |.8400351729932723 |39.14671932571256 |194.1759772629877 |94.19155698843099 |293.9568104055118 |.8168791373068456 |2458081.348177629098 |2017-Nov-23.8481776 |440.7016700008738 |.0355664 |8.596E-8 |9.9051E-8 |3.1216E-5 |5.2543E-6 |1.3049E-5 |1.3681E-5
99248 (2001 KY66) |99248 ||Y|Y |1.115 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.5075721300697746 |1.866152434162694 |.9189454681198405 |10.61322264133894 |284.1895147982261 |61.51184977599239 |74.81632957516989 |.3866191845282483 |2457806.985729189925 |2017-Feb-22.4857292 |931.1488265624249 |.0471025 |6.25E-8 |1.163E-7 |6.7577E-6 |2.9427E-5 |3.0045E-5 |2.4296E-5
85182 (1991 AQ) |85182 ||Y|Y |1.1 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.7767678220556956 |2.221410285994208 |.4958902562503671 |3.128013095462546 |339.6836641182695 |242.9500401679322 |5.38973976669166 |.297687710645052 |2457982.394651428462 |2017-Aug-16.8946514 |1209.321000251993 |.0165273 |2.0156E-8 |4.3224E-8 |6.1552E-6 |8.5978E-5 |8.5449E-5 |4.9058E-5
